StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,info,consent,age,gender,gender_3_TEXT,nationality,education,education_6_TEXT,religion,religion_7_TEXT,Q171_1,confirm_country,tr_Ju1,tr_reason,tr_conf1,tr_ca1,tr_still1,tr_ca_reason1,tr_ca2,tr_still2,tr_ca_reason2,tr_ca3,tr_still3,tr_ca_reason3,tr_CS,tr_reason_CS,tr_ju2,tr_conf2,tr_chmind,tr_confused,tr_irritated,tr_based_reason,tr_based_gut,pr_Ju1,pr_reason,pr_conf1,pr_ca1,pr_still1,pr_ca_reason1,pr_ca2,pr_still2,pr_ca_reason2,pr_ca_3,pr_still3,pr_ca_reason3,pr_CS,pr_CS_reason,pr_Ju2,pr_conf2,pr_chmind,pr_confused,pr_irritated,pr_based_reason,pr_based_gut,hz_ju1,hz_reason,hz_conf1,hz_ca1,hz_still1,hz_ca_reason1,hz_ca2,hz_still2,hz_ca_reason2,hz_ca3,hz_still3,hz_ca_reason3,hz_CS,hz_reason_CS,HZ_ju2,hz_conf2,hz_chmind,hz_confused,hz_irritated,hz_based_reason,hz_based_gut,ca_ju1,ca_reason,ca_conf1,ca_ca1,ca_still1,ca_ca_reason1,ca_ca2,ca_still2,ca_ca_reason2,ca_ca3,ca_still3,ca_ca_reason3,ca_CS,ca_reason_CS,ca_ju2,ca_conf2,ca_chmind,ca_confused,ca_irritated,ca_based_reason,ca_based_gut,MLQ1,MLQ2,MLQ3,MLQ4,MLQ5,MLQ6,MLQ7,MLQ8,MLQ9,Q146,ICS1,ICS2,ICS3,ICS4,ICS5,ICS6,ICS7,ICS8,ICS9,ICS10,ICS11,ICS12,ICE13,ICS14,ICS15,ICS16
2020-11-18 08:57:48,2020-11-18 09:28:39,IP Address,154.177.58.116,100,1851,True,2020-11-18 09:28:40,R_1NlWsDeZ238QTEH,,,,,30.00799560546875,31.2194061279296875,anonymous,EN,Select to continue,Yes,,Male,,Egypt,High School,,Islam,,40,I am from a country in the Middle East,1 Morally wrong,He had no right to choose who lives and who dies.,7 Extremely confident,Yes,Yes,Yes I have a reason,Yes,Yes,Yes I have a reason,Yes,Yes,Yes I have a reason,It is wrong and I can provide a valid reason,The other guy (the fat one) was the only one to choose either let them die or sacrificing him self.,1 Morally wrong,7 Extremely Confident,1 Not at all,1 Not at all,1 Not at all,7 Extremely,7 Extremely,4 Neutral,He had to promise and if he had a time he would visit but if he had a free time and didn't visit then my answer won't be the same.,6,Yes,No,Yes I have a reason,Yes,No,Yes I have a resaon,Yes,No,Yes I have a reason,There is nothing wrong,,4 Neutral,6,1 Not at all,7 Extremely,1 Not at all,6,2,1 Morally wrong,He has a right of course to gain profit from his invention but there is a murality in the story the woman was dieing and got no money and the husband offered to pay but later.,7 Extremely confident,Yes,Yes,Yes I have a reason,Yes,Yes,Yes I have a resaon,Yes,Yes,Yes I have a reason,It is wrong and I can provide a valid reason,The druggist will Nick is profit from selling his medicine for the company's not from selling it to the poor people.,1 Morally wrong,7 Extremely,1 Not at all,7 Extremely,3,5,7 Extremely,1 Morally wrong,That was a soul.,7 Extremely confident,No,Yes,Yes I have a reason,Yes,Yes,Yes I have a reason,No,Yes,Yes I have a reason,It is wrong and I can provide a valid reason,The dog was one of the family and my religion forbids me from eating dogs and again it was a soul.,1 Morally wrong,7 Extremely Confident,1 Not at all,7 Extremely,1 Not at all,7 Extremely,7 Extremely,7 Strongly agree,7 Strongly agree,4,4,5,2,7 Strongly agree,7 Strongly agree,5,7 Strongly agree,9 Always or definitely yes,7,6,7,5,8,4,9 Always or definitely yes,9 Always or definitely yes,3,7,3,9 Always or definitely yes,9 Always or definitely yes,5,5
2020-11-18 11:04:07,2020-11-18 11:32:11,IP Address,41.240.231.231,100,1683,True,2020-11-18 11:32:12,R_3KqI15XSgj4otmK,,,,,15,30,anonymous,EN,Select to continue,Yes,19,Male,,Sudan,High School,,Islam,,75,I am from a country in North Africa,4 Neutral,"I've heard of the trolley dilemma before but instead of actually pushing a man you just switch train tracks,  much easier (mentally) to just switch tracks than pushing a man overboard. ",5,Yes,Yes,Unsure,Yes,Yes,Unsure,Yes,Yes,Yes I have a reason,It is wrong and I can provide a valid reason,"Can't murder a man to save five people from a freak accident ",4 Neutral,5,4,7 Extremely,5,4,7 Extremely,2,"I would've kept my promise regardless, if I was in his position. ",6,Yes,Yes,Unsure,Yes,Yes,Yes I have a resaon,Yes,Yes,Unsure,It is wrong and I can provide a valid reason,If James had good morals he would've at least felt guilty for not keeping his promise,3,6,4,6,1 Not at all,6,5,2,"In Islam, it's forbidden to make up prices that aren't acceptable or at least logical. Also, a thief can be forgiven if they stole something out of extreme need for said object. ",6,Yes,Yes,Yes I have a reason,No,Yes,Yes I have a resaon,No,Yes,Yes I have a reason,It is wrong and I can provide a valid reason,"The druggist is clearly a greedy person, I think it's morally wrong to be greedy. ",1 Morally wrong,7 Extremely,2,2,1 Not at all,6,2,1 Morally wrong,"Y'all for real now? ",7 Extremely confident,No,Yes,Yes I have a reason,Yes,Yes,Yes I have a reason,Yes,Yes,Yes I have a reason,It is wrong but I can not think of a reason,,1 Morally wrong,7 Extremely Confident,1 Not at all,1 Not at all,1 Not at all,5,7 Extremely,7 Strongly agree,2,2,2,7 Strongly agree,6,1 Strongly disagree,1 Strongly disagree,2,1 Strongly disagree,8,9 Always or definitely yes,6,5,8,7,6,7,2,1 Never or definitely no,7,2,9 Always or definitely yes,3,9 Always or definitely yes,8
2020-11-18 12:19:04,2020-11-18 12:21:26,IP Address,141.35.40.68,100,141,True,2020-11-18 12:21:26,R_2OPaBtoc4r2SCHt,,,,,50.932098388671875,11.5955963134765625,anonymous,EN,Select to continue,Yes,23,Male,,Sudan,Bachelor's degree,,Islam,,10,I am not from either of these regions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-11 12:21:08,2020-11-11 12:23:36,IP Address,2.50.91.111,33,147,False,2020-11-18 12:23:51,R_UX8O4SnEPPTx4aJ,,,,,,,anonymous,EN,Select to continue,Yes,Gh,Male,,Sudanese,High School,,Other (Please Specify),"Agnosticism ",0,I am from a country in North Africa,2,Jj,1 Extremely Doubtful,Yes,No,No I do not have a reason,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7 Morally Right,Bvu,7 Extremely confident,Yes,No,Yes I have a reason,Yes,No,Yes I have a resaon,Yes,Yes,No I do not have a reason,It is wrong and I can provide a valid reason,Hh,7 Morally right,1 Extremely doubtful,4,1 Not at all,1 Not at all,1 Not at all,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-18 22:50:09,2020-11-18 22:51:34,IP Address,82.47.17.9,100,84,True,2020-11-18 22:51:36,R_2zAY7GeITR9ZToC,,,,,51.564605712890625,0.0897979736328125,anonymous,EN,Select to continue,Yes,21,Male,,Sudanese/British / Sudan,Prefer not to say,,Islam,,14,I am not from either of these regions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-11 23:49:02,2020-11-11 23:51:19,IP Address,2.50.91.111,16,137,False,2020-11-18 23:51:26,R_3lY6qjYaiQ3wHlI,,,,,,,anonymous,EN,Select to continue,Yes,18,Male,,Sudan,High School,,Prefer not to say,,,I am from a country in North Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7 Morally Right,Systemic issue,7 Extremely confident,Yes,No,Yes I have a reason,Yes,No,Yes I have a resaon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-10 00:37:17,2020-11-11 23:56:09,IP Address,92.97.178.99,42,170332,False,2020-11-18 23:56:35,R_01XXrVPmt9edvyx,,,,,,,anonymous,EN,Select to continue,Yes,20,Female,,"Philippines ",High School,,Christianity,,,I am from a country in the Middle East,3," Nnnn",4 Neutral,No,Yes,Yes I have a reason,No,Yes,Yes I have a reason,Yes,Yes,Yes I have a reason,It is wrong but I can not think of a reason,,4 Neutral,4 Neutral,4,4,4,4,5,4 Neutral,Nnnn,3,Yes,Yes,Yes I have a reason,No,Yes,Yes I have a resaon,Yes,Yes,Yes I have a reason,There is nothing wrong,,4 Neutral,4 Neutral,4,3,5,7 Extremely,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-12 00:21:36,2020-11-12 00:22:27,IP Address,92.97.91.168,2,50,False,2020-11-19 00:22:32,R_2ALH40ODiw2OQSd,,,,,,,anonymous,EN,Select to continue,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-12 00:17:09,2020-11-12 00:26:24,IP Address,5.30.129.167,44,554,False,2020-11-19 00:26:27,R_zUrSOLADaCFW7m1,,,,,,,anonymous,EN,Select to continue,Yes,18,Male,,Egyptian,High School,,Islam,,40,I am from a country in North Africa,,,,,,,,,,,,,,,,,,,,,,7 Morally Right,,,,,,,,,,,,,,,,,,,,,1 Morally wrong,"The druggist could have lowered the price down a bit, at least. But his actions are completely morally wrong. ",6,Yes,Yes,Yes I have a reason,No,Yes,Yes I have a resaon,Yes,No,Yes I have a reason,There is nothing wrong,,4 Neutral,7 Extremely,5,1 Not at all,1 Not at all,3,5,7 Morally Right,"If it's legal, then there is nothing wrong, just weird. ",7 Extremely confident,Yes,No,Yes I have a reason,Yes,No,Yes I have a reason,Yes,No,Yes I have a reason,There is nothing wrong,,7 Morally right,7 Extremely Confident,1 Not at all,1 Not at all,1 Not at all,7 Extremely,1 Not at all,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-12 00:33:03,2020-11-12 00:33:57,IP Address,94.204.37.104,1,53,False,2020-11-19 00:34:05,R_2EnMIupIqepqkJK,,,,,,,anonymous,EN,Select to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-12 00:34:28,2020-11-12 00:34:51,IP Address,147.194.131.99,1,22,False,2020-11-19 00:35:13,R_2fkEB5vi8c3kERs,,,,,,,anonymous,EN,Select to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-12 00:38:47,2020-11-12 00:52:54,IP Address,92.97.178.99,20,846,False,2020-11-19 00:53:06,R_3rJ3X56jSSAeKhM,,,,,,,anonymous,EN,Select to continue,Yes,40,Female,,Philippines,Bachelor's degree,,Christianity,,60,I am from a country in the Middle East,,,,,,,,,,,,,,,,,,,,,,7 Morally Right,He may have not visited her mother's grave but i think her mom would underatand. he may always say a prayer for his mother an her memories will always live on James heart.,7 Extremely confident,Yes,No,Yes I have a reason,Yes,No,Yes I have a resaon,Yes,No,Yes I have a reason,There is nothing wrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-12 00:53:15,2020-11-12 00:53:24,IP Address,92.97.178.99,1,9,False,2020-11-19 00:53:54,R_3Jl1aIwXf5j1g7q,,,,,,,anonymous,EN,Select to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-12 00:40:45,2020-11-12 00:56:57,IP Address,92.97.178.99,99,971,False,2020-11-19 00:57:02,R_2QKVPYwMgHNnduG,,,,,,,anonymous,EN,Select to continue,Yes,18,Female,,"Philippines ",High School,,Christianity,,,I am from a country in the Middle East,2,"Killing of an innocent man who happens to be there at a wrong time ",5,No,Yes,Unsure,No,Yes,No I do not have a reason,No,Yes,Yes I have a reason,It is wrong and I can provide a valid reason,"It still took someone's life ",3,5,3,7 Extremely,1 Not at all,7 Extremely,3,4 Neutral,Time is a factor that could play on why James didnt visit his mother's grave,3,Yes,Yes,Unsure,Yes,Yes,No i do not have a reason,Yes,No,No I do not have a reason,There is nothing wrong,,5,5,4,5,5,6,6,1 Morally wrong,Capitalising off of sick people is immoral,7 Extremely confident,No,Yes,Yes I have a reason,Yes,Yes,Yes I have a resaon,No,Yes,Unsure,It is wrong and I can provide a valid reason,He sold itnfor a higher price than the cost of producing it,1 Morally wrong,7 Extremely,2,1 Not at all,4,7 Extremely,2,1 Morally wrong,"It could have been someone's pet ",5,No,Yes,Unsure,No,Yes,Yes I have a reason,No,Yes,Unsure,It is wrong but I can not think of a reason,,2,6,2,4,3,2,5,3,7 Strongly agree,5,4,4,3,5,5,4,5,1 Never or definitely no,1 Never or definitely no,1 Never or definitely no,6,6,7,5,5,6,3,1 Never or definitely no,7,7,5,6,6
2020-11-12 01:00:42,2020-11-12 01:00:57,IP Address,86.97.51.183,2,14,False,2020-11-19 01:01:07,R_3NQIhNXk71S8MtJ,,,,,,,anonymous,EN,Select to continue,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-12 00:49:29,2020-11-12 01:01:12,IP Address,86.97.81.126,44,703,False,2020-11-19 01:01:13,R_2dGhieFq5DK9Mc2,,,,,,,anonymous,EN,Select to continue,Yes,20,Female,,Egyptian,High School,,Islam,,59,I am from a country in North Africa,1 Morally wrong,"He did not have to kill the man there were other alternatives ",5,No,Yes,Yes I have a reason,No,Yes,Yes I have a reason,No,Yes,Yes I have a reason,It is wrong and I can provide a valid reason,"Who said there weren’t other alternatives ",1 Morally wrong,3,2,2,2,5,5,3,It is not the worst thing because I’m sure he intended to visit her and his intention matters,3,Yes,No,Unsure,No,No,Yes I have a resaon,Yes,No,Yes I have a reason,There is nothing wrong,,4 Neutral,3,3,2,2,5,4,4 Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-12 01:00:07,2020-11-12 01:02:28,IP Address,217.164.28.48,10,141,False,2020-11-19 01:02:31,R_2rG8tBm3poSOY7C,,,,,,,anonymous,EN,Select to continue,Yes,20,Female,,Syria,Bachelor's degree,,Islam,,96,I am from a country in the Middle East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-12 01:01:57,2020-11-12 01:03:43,IP Address,165.225.21.0,9,105,False,2020-11-19 01:04:02,R_2EoagxnCVdKeCaz,,,,,,,anonymous,EN,Select to continue,Yes,40,Male,,Pakistan,Bachelor's degree,,Islam,,50,I am from a country in the Middle East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-12 00:51:59,2020-11-12 01:09:12,IP Address,91.73.20.206,2,1032,False,2020-11-19 01:09:17,R_0ePrtGkU5GyzX69,,,,,,,anonymous,EN,Select to continue,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-19 00:34:52,2020-11-19 01:20:27,IP Address,156.223.102.182,100,2734,True,2020-11-19 01:20:28,R_1HnRjk3votnSaz6,,,,,30.0778045654296875,31.2852020263671875,anonymous,EN,Select to continue,Yes,,Male,,Sudan,High School,,Islam,,40,I am from a country in North Africa,7 Morally Right,"Morals are all relative so his act of homicide in this case is understandable but moral dilemmas are bad measures of ethics because of their artificial situations that has assumed absolute circumstances. Not representative of real life occurrences ",7 Extremely confident,Yes,No,Yes I have a reason,Yes,No,Yes I have a reason,Yes,No,Yes I have a reason,There is nothing wrong,,7 Morally right,7 Extremely Confident,1 Not at all,1 Not at all,1 Not at all,7 Extremely,1 Not at all,7 Morally Right,"James told a lie to his mother so she could pass away peacefully, it was obvious from the start that he would not be able to visit her grave every week for his entire life but he made a kind gesture. In addition he could've easily visited her grave frequently just not strictly every week ",7 Extremely confident,Yes,No,Yes I have a reason,Yes,No,Yes I have a resaon,Yes,No,Yes I have a reason,There is nothing wrong,,7 Morally right,7 Extremely Confident,1 Not at all,1 Not at all,1 Not at all,7 Extremely,1 Not at all,1 Morally wrong,"Morals based on material wealth and greed are inherently corrupt, and the druggist was purposefully malicious as Heinz offered to pay the rest at another time but the druggist refused. Also as the man was arrested it proves there is law and law enforcement present in this situation which further adds to the Druggist's alleged Avarice as the man would've been charged if he had not paid in the remainder of the money after the purchase. ",7 Extremely confident,No,No,Yes I have a reason,Yes,No,Yes I have a resaon,Yes,No,Yes I have a reason,There is nothing wrong,,1 Morally wrong,7 Extremely,1 Not at all,1 Not at all,1 Not at all,7 Extremely,1 Not at all,7 Morally Right,"The family has done nothing wrong. Dogs have been domesticated so we have been conditioned to be against eating them but dogs are no different than deer or cattle in the fact that they are just non conscious animals. In addition, the circumstances of the animals death makes no difference whether it was accidental as said or purposefully, that same family can eat steak from cattle that was purposefully killed without any scrutiny from others but dog meat would be considered taboo. On the contrary as well, eastern Asian countries eat dog and cat meat with impunity as they don't have westernized social norms and values which further proves that most of our morals are social constructs and not based on nature. ",7 Extremely confident,Yes,No,Yes I have a reason,Yes,No,Yes I have a reason,Yes,No,Yes I have a reason,There is nothing wrong,,7 Morally right,7 Extremely Confident,1 Not at all,1 Not at all,1 Not at all,7 Extremely,1 Not at all,1 Strongly disagree,7 Strongly agree,4,1 Strongly disagree,5,5,5,2,7 Strongly agree,2,9 Always or definitely yes,9 Always or definitely yes,4,9 Always or definitely yes,1 Never or definitely no,5,6,9 Always or definitely yes,1 Never or definitely no,1 Never or definitely no,9 Always or definitely yes,1 Never or definitely no,9 Always or definitely yes,5,9 Always or definitely yes,9 Always or definitely yes
2020-11-12 01:31:09,2020-11-12 01:35:55,IP Address,41.35.42.109,34,285,False,2020-11-19 01:36:35,R_3npH9ORlDCwzYGm,,,,,,,anonymous,EN,Select to continue,Yes,20,Female,,Egypt,High School,,Islam,,65,I am from a country in North Africa,,,,,,,,,,,,,,,,,,,,,,3,"He made a promise ",5,Yes,No,No I do not have a reason,Yes,No,Unsure,Yes,,,,,,,,,,,,3,"Because his wife was sick but its still stealing ",4 Neutral,Yes,Yes,Yes I have a reason,No,Yes,Yes I have a resaon,No,Yes,Yes I have a reason,It is wrong but I can not think of a reason,,2,5,4,5,2,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-12 01:54:49,2020-11-12 01:58:41,IP Address,5.193.203.137,26,232,False,2020-11-19 01:58:49,R_240jRPq182qhBog,,,,,,,anonymous,EN,Select to continue,Yes,23,Female,,United Arab Emirates,Bachelor's degree,,Islam,,40,I am from a country in the Middle East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 Neutral,I'm sure there is other ways of getting money than asking from friends or family,5,Yes,No,Yes I have a reason,No,Yes,Yes I have a resaon,No,Yes,Yes I have a reason,There is nothing wrong,,5,5,4,3,2,6,1 Not at all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-12 01:57:52,2020-11-12 02:06:04,IP Address,2.51.9.109,10,492,False,2020-11-19 02:06:59,R_1LzK3zgBLc5xH0f,,,,,,,anonymous,EN,Select to continue,Yes,20,Female,,Lebanese,High School,,Other (Please Specify),Druze,45,I am from a country in the Middle East,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-12 01:58:49,2020-11-12 02:24:25,IP Address,37.126.36.126,99,1535,False,2020-11-19 02:24:49,R_2cuTf6v5sNyNfs1,,,,,,,anonymous,EN,Select to continue,Yes,42,Male,,Syria,Master's degree,,Islam,,48,I am from a country in the Middle East,1 Morally wrong,What if that didin'work,7 Extremely confident,Yes,Yes,No I do not have a reason,Yes,Yes,No I do not have a reason,Yes,Yes,No I do not have a reason,It is wrong but I can not think of a reason,,1 Morally wrong,7 Extremely Confident,1 Not at all,1 Not at all,6,5,7 Extremely,4 Neutral,Nothing,4 Neutral,No,Yes,No I do not have a reason,No,Yes,No i do not have a reason,No,Yes,No I do not have a reason,It is wrong but I can not think of a reason,,4 Neutral,4 Neutral,3,4,4,4,4,4 Neutral,"Depends if he accept go jail for his wife ",7 Extremely confident,Yes,No,Unsure,Yes,No,Unsure,No,Yes,Unsure,There is nothing wrong,,4 Neutral,4 Neutral,3,3,3,3,3,4 Neutral,Depends how much they like it,7 Extremely confident,Yes,No,No I do not have a reason,Yes,No,No i do not have a reason,No,No,No I do not have a reason,There is nothing wrong,,4 Neutral,4 Neutral,1 Not at all,1 Not at all,4,7 Extremely,2,5,5,5,5,5,5,5,5,4,5,9 Always or definitely yes,9 Always or definitely yes,7,7,7,7,8,8,7,8,8,8,7,8,8,7
2020-11-12 03:12:05,2020-11-12 03:21:33,IP Address,109.177.2.202,55,567,False,2020-11-19 03:21:41,R_2PdiCDMUB4nUd8v,,,,,,,anonymous,EN,Select to continue,Yes,18,Female,,"Syrian ",High School,,Islam,,91,I am from a country in the Middle East,6,Idk,1 Extremely Doubtful,Yes,Yes,Yes I have a reason,No,Yes,Yes I have a reason,Yes,No,Unsure,There is nothing wrong,,7 Morally right,4 Neutral,3,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,7 Morally Right,Not too sure,2,Yes,No,Yes I have a reason,Yes,Yes,No i do not have a reason,No,No,Yes I have a reason,It is wrong and I can provide a valid reason,Not too sure,1 Morally wrong,,,,,,,1 Morally wrong,Cutting up animals is not okay,5,No,Yes,Yes I have a reason,Yes,No,Yes I have a reason,Yes,Yes,Yes I have a reason,It is wrong but I can not think of a reason,,1 Morally wrong,5,2,4,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-12 03:23:45,2020-11-12 03:54:29,IP Address,92.97.178.99,2,1844,False,2020-11-19 03:55:02,R_u3QZemSuaJMrzAB,,,,,,,anonymous,EN,Select to continue,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-10 04:10:30,2020-11-12 03:57:08,IP Address,92.97.178.99,69,171998,False,2020-11-19 03:57:14,R_3Jg9va7NxiGFefq,,,,,,,anonymous,EN,Select to continue,Yes,20,Female,,ss,High School,,Christianity,,100,I am from a country in the Middle East,4 Neutral,nnnn,4 Neutral,Yes,No,Unsure,Yes,No,Yes I have a reason,No,No,Yes I have a reason,It is wrong but I can not think of a reason,,4 Neutral,4 Neutral,4,4,5,5,4,4 Neutral,nnn,4 Neutral,Yes,No,Yes I have a reason,Yes,No,Yes I have a resaon,No,No,Yes I have a reason,There is nothing wrong,,4 Neutral,4 Neutral,4,4,5,4,4,4 Neutral,nnnn,4 Neutral,No,Yes,Yes I have a reason,No,Yes,Yes I have a resaon,Yes,Yes,,,,,,,,,,,4 Neutral,nnnn,4 Neutral,No,Yes,Yes I have a reason,No,Yes,Yes I have a reason,Yes,Yes,Yes I have a reason,There is nothing wrong,,4 Neutral,4 Neutral,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-12 04:34:54,2020-11-12 04:35:03,IP Address,86.99.163.3,1,8,False,2020-11-19 04:35:04,R_6rrgh1jtXoekPBL,,,,,,,anonymous,EN,Select to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-12 04:35:24,2020-11-12 04:42:48,IP Address,85.255.232.222,23,443,False,2020-11-19 04:42:54,R_3k7czaPdS8SBYiL,,,,,,,anonymous,EN,Select to continue,Yes,47,Male,,Syrian,Bachelor's degree,,Islam,,80,I am from a country in the Middle East,,,,,,,,,,,,,,,,,,,,,,7 Morally Right,No harm will be caused either way,7 Extremely confident,Yes,No,No I do not have a reason,Yes,No,No i do not have a reason,Yes,No,No I do not have a reason,There is nothing wrong,,4 Neutral,7 Extremely Confident,1 Not at all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-12 04:43:28,2020-11-12 05:29:39,IP Address,85.255.235.221,99,2770,False,2020-11-19 05:29:59,R_27KKBzqe31bOu9I,,,,,,,anonymous,EN,Select to continue,Yes,47,Male,,Syrian,Bachelor's degree,,Islam,,80,I am from a country in the Middle East,1 Morally wrong,He probably harmed or killed the man,7 Extremely confident,Yes,Yes,Yes I have a reason,Yes,Yes,Yes I have a reason,Yes,Yes,Yes I have a reason,It is wrong and I can provide a valid reason,He himself caused the death of the man,4 Neutral,4 Neutral,1 Not at all,3,1 Not at all,7 Extremely,1 Not at all,7 Morally Right,No harm done,7 Extremely confident,Yes,No,No I do not have a reason,Yes,No,No i do not have a reason,Yes,No,No I do not have a reason,There is nothing wrong,,4 Neutral,4 Neutral,1 Not at all,1 Not at all,1 Not at all,7 Extremely,1 Not at all,4 Neutral,"What if charging that amount of money is the only way to continue producing the drug, i.e not because he was greedy ",4 Neutral,Yes,No,Unsure,Yes,No,Unsure,Yes,No,Unsure,There is nothing wrong,,4 Neutral,4 Neutral,3,4,1 Not at all,4,3,7 Morally Right,No harm done,7 Extremely confident,Yes,No,No I do not have a reason,Yes,No,No i do not have a reason,No,No,No I do not have a reason,There is nothing wrong,,7 Morally right,7 Extremely Confident,1 Not at all,1 Not at all,1 Not at all,7 Extremely,1 Not at all,5,5,4,5,5,5,5,4,1 Strongly disagree,1 Strongly disagree,9 Always or definitely yes,9 Always or definitely yes,7,7,6,6,6,7,6,6,9 Always or definitely yes,7,9 Always or definitely yes,6,6,6
2020-11-12 05:41:00,2020-11-12 05:41:27,IP Address,89.237.74.203,2,26,False,2020-11-19 05:42:19,R_2wQNHFjoChGz8h9,,,,,,,anonymous,EN,Select to continue,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
